FinalColonyCount,LogFinalToStart
7760.0,-0.030459207484708574
6370.0,-0.09431067947124129
6900.0,-0.08338160893905101
5070.0,-0.2484613592984996
2262.0,-0.2484613592984996
4018.0,-0.020202707317519466
6900.0,-0.08338160893905101
4230.0,-0.06187540371808753
2640.0,-0.12783337150988489
13365.0,-0.21072103131565253
51620.0,-0.11653381625595151
81880.0,-0.08338160893905101
58960.0,-0.12783337150988489
21500.0,-0.15082288973458366
26600.0,-0.05129329438755058
63900.0,-0.10536051565782628
101080.0,-0.2744368457017603
93600.0,-0.10536051565782628
31450.0,-0.16251892949777494
30260.0,-0.11653381625595151
78320.0,-0.12783337150988489
20700.0,-0.10536051565782628
29760.0,-0.040821994520255166
22080.0,-0.08338160893905101
10200.0,-0.16251892949777494
11040.0,-0.040821994520255166
12740.0,-0.09431067947124129
12825.0,-0.05129329438755058
10350.0,-0.10536051565782628
7990.0,-0.06187540371808753
35280.0,-0.020202707317519466
130199.99999999999,-0.0725706928348355
106720.0,-0.08338160893905101
15190.0,-0.020202707317519466
9200.0,-0.08338160893905101
27260.0,-0.06187540371808753
61640.0,-0.08338160893905101
64800.0,-0.10536051565782628
10290.0,-0.020202707317519466
5280.0,-0.12783337150988489
7650.0,-0.10536051565782628
18315.0,-0.01005033585350145
7760.0,-0.030459207484708574
7480.0,-0.12783337150988489
6300.0,-0.10536051565782628
5720.0,-0.12783337150988489
4875.0,-0.2876820724517809
5700.0,-0.05129329438755058
4440.0,-0.3011050927839216
21060.0,-0.2484613592984996
23280.0,-0.030459207484708574
37840.0,-0.15082288973458366
40950.0,-0.09431067947124129
26970.0,-0.13926206733350766
17520.0,-0.31471074483970024
17940.0,-0.08338160893905101
21120.0,-0.12783337150988489
19800.0,-0.10536051565782628
16650.0,-0.10536051565782628
56430.0,-0.01005033585350145
113740.0,-0.06187540371808753
372600.0,-0.21072103131565253
200100.0,-0.13926206733350766
73800.0,-0.10536051565782628
9360.0,-0.6539264674066639
15575.0,-0.11653381625595151
21160.0,-0.08338160893905101
16530.0,-0.13926206733350766
11840.0,-0.3011050927839216
7315.0,-0.2613647641344075
23000.0,-0.08338160893905101
19305.0,-0.01005033585350145
4650.0,-0.07257069283483537
3120.0,-0.6539264674066639
70840.0,-0.08338160893905101
77080.0,-0.06187540371808753
61880.0,-0.09431067947124129
92000.0,-0.08338160893905101
67900.0,-0.030459207484708574
9660.0,-0.37106368139083207
14260.0,-0.08338160893905101
23250.0,-0.07257069283483537
19580.0,-0.11653381625595151
9625.0,-0.2613647641344075
14450.0,-0.16251892949777494
16625.0,-0.05129329438755058
9960.0,-0.18632957819149348
8700.0,-0.13926206733350766
13035.0,-0.23572233352106983
47500.0,-0.05129329438755058
93000.0,-0.07257069283483537
241900.00000000003,-0.19845093872383818
186240.0,-0.040821994520255166
29700.0,-0.01005033585350145
7505.0,-0.23572233352106983
6750.0,-0.10536051565782628
8800.0,-0.12783337150988489
7565.0,-0.11653381625595151
7290.000000000001,-0.21072103131565253
171900.0,-0.10536051565782628
271450.0,-0.11653381625595151
66880.0,-0.12783337150988489
112500.0,-0.10536051565782628
216000.0,-0.10536051565782628
5160.0,-0.15082288973458366
20880.0,-0.13926206733350766
24180.0,-0.2484613592984996
26040.0,-0.07257069283483537
10320.0,-0.15082288973458366
4785.0,-0.13926206733350766
5880.0,-0.020202707317519466
5940.0,-0.01005033585350145
5525.0,-0.16251892949777494
5060.0,-0.08338160893905101
5760.0,-0.3285040669720361
7200.0,-0.040821994520255166
7280.0,-0.09431067947124129
6750.0,-0.10536051565782628
5395.0,-0.18632957819149348
45240.0,-0.13926206733350766
100800.0,-0.040821994520255166
73920.0,-0.12783337150988489
80910.0,-0.07257069283483537
70200.0,-0.10536051565782628
3290.0,-0.35667494393873245
4136.0,-0.12783337150988489
6720.0,-0.040821994520255166
6370.0,-0.09431067947124129
5005.0,-0.2613647641344075
11880.0,-0.3285040669720361
23250.0,-0.07257069283483537
51000.0,-0.16251892949777494
41280.0,-0.15082288973458366
19140.0,-0.13926206733350766
4565.0,-0.18632957819149348
10440.0,-0.13926206733350766
26970.0,-0.07257069283483537
22800.0,-0.05129329438755058
2511.0,-0.07257069283483537
5775.0,-0.2613647641344075
7040.0,-0.12783337150988489
6800.0,-0.16251892949777494
6370.0,-0.09431067947124129
5390.0,-0.2613647641344075
6045.0,-0.07257069283483537
25200.0,-0.1743533871447778
18480.0,-0.1743533871447778
24300.0,-0.21072103131565253
22910.0,-0.23572233352106983
25110.0,-0.21072103131565253
19360.0,-0.12783337150988489
21870.0,-0.21072103131565253
20640.0,-0.15082288973458366
30400.0,-0.05129329438755058
25480.0,-0.09431067947124129
14760.000000000002,-0.19845093872383818
15130.0,-0.11653381625595151
971800.0,-0.15082288973458366
1010100.0,-0.09431067947124129
666000.0,-0.10536051565782628
654500.0,-0.16251892949777494
1012000.0,-0.12783337150988489
1060200.0,-0.07257069283483537
4550.0,-0.09431067947124129
8930.0,-0.06187540371808753
27060.000000000004,-0.19845093872383818
25500.0,-0.16251892949777494
9025.0,-0.05129329438755058
14520.0,-0.12783337150988489
2430.0,-0.10536051565782628
2400.0,-0.040821994520255166
2821.0,-0.09431067947124129
2852.0,-0.08338160893905101
2728.0,-0.12783337150988489
2850.0,-0.05129329438755058
236500.0,-0.15082288973458366
211200.0,-0.12783337150988489
178000.0,-0.11653381625595151
219300.0,-0.15082288973458366
231400.0,-0.11653381625595151
220500.0,-0.10536051565782628
84000.0,-0.1743533871447778
97200.0,-0.10536051565782628
88740.0,-0.13926206733350766
86400.0,-0.10536051565782628
109470.0,-0.11653381625595151
116249.99999999999,-0.0725706928348355
14700.0,-0.020202707317519466
12690.0,-0.06187540371808753
12960.0,-0.040821994520255166
12555.0,-0.07257069283483537
12870.0,-0.01005033585350145
11880.0,-0.01005033585350145
82810.0,-0.09431067947124129
55200.0,-0.08338160893905101
71100.0,-0.10536051565782628
107690.0,-0.11653381625595151
86450.0,-0.09431067947124129
53680.0,-0.12783337150988489
7225.0,-0.16251892949777494
8280.0,-0.08338160893905101
9680.0,-0.12783337150988489
8280.0,-0.08338160893905101
8140.0,-0.3011050927839216
10800.0,-0.10536051565782628
5720.0,-0.12783337150988489
4171.0,-0.030459207484708574
8930.0,-0.06187540371808753
6300.0,-0.1743533871447778
5250.0,-0.2876820724517809
6675.0,-0.11653381625595151
10140.0,-0.2484613592984996
9555.0,-0.09431067947124129
44500.0,-0.11653381625595151
49140.0,-0.09431067947124129
8100.000000000001,-0.21072103131565253
11375.0,-0.09431067947124129
3900.0,-0.2484613592984996
3948.0,-0.1743533871447778
5359.999999999999,-0.4004775665971254
3700.0,-0.3011050927839216
2812.0,-0.3011050927839216
4048.0,-0.08338160893905101
5200.0,-0.2231435513142097
5060.0,-0.08338160893905101
6525.0,-0.13926206733350766
6525.0,-0.13926206733350766
5265.0,-0.21072103131565253
5980.0,-0.08338160893905101
43200.0,-0.2231435513142097
47840.0,-0.08338160893905101
44880.0,-0.12783337150988489
46080.0,-0.040821994520255166
41360.0,-0.06187540371808753
53200.0,-0.05129329438755058
2090.0,-0.05129329438755058
2988.0,-0.18632957819149348
5060.0,-0.08338160893905101
3220.0,-0.08338160893905101
1835.9999999999998,-0.3856624808119848
2156.0,-0.020202707317519466
6675.0,-0.11653381625595151
7680.0,-0.040821994520255166
6790.0,-0.030459207484708574
7125.0,-0.05129329438755058
6930.0,-0.2613647641344075
7840.0,-0.020202707317519466
2640.0,-0.12783337150988489
4032.0,-0.040821994520255166
8930.0,-0.06187540371808753
7280.0,-0.09431067947124129
1815.0000000000002,-0.5978370007556204
1862.0,-0.020202707317519466
22000.0,-0.12783337150988489
37200.0,-0.07257069283483537
92880.0,-0.15082288973458366
88880.0,-0.12783337150988489
26680.0,-0.08338160893905101
51700.0,-0.06187540371808753
30960.0,-0.15082288973458366
24300.0,-0.10536051565782628
106920.0,-0.21072103131565253
99440.0,-0.12783337150988489
24570.0,-0.09431067947124129
32640.0,-0.040821994520255166
17850.0,-0.16251892949777494
81600.0,-0.040821994520255166
15770.0,-0.18632957819149348
16100.0,-0.08338160893905101
29760.0,-0.040821994520255166
85440.0,-0.040821994520255166
8700.0,-0.13926206733350766
11280.0,-0.06187540371808753
12825.0,-0.05129329438755058
8370.0,-0.07257069283483537
5460.0,-0.1743533871447778
6790.0,-0.030459207484708574
16335.0,-0.01005033585350145
59520.0,-0.040821994520255166
136710.0,-0.07257069283483537
107880.0,-0.13926206733350766
18315.0,-0.01005033585350145
44620.0,-0.030459207484708574
10560.0,-0.040821994520255166
16770.0,-0.15082288973458366
36900.0,-0.19845093872383832
32560.0,-0.12783337150988489
7050.0,-0.06187540371808753
8415.0,-0.01005033585350145
4980.0,-0.18632957819149348
3864.0,-0.08338160893905101
17640.0,-0.020202707317519466
11640.0,-0.030459207484708574
5520.0,-0.08338160893905101
5880.0,-0.020202707317519466
4440.0,-0.3011050927839216
5070.0,-0.2484613592984996
5395.0,-0.18632957819149348
5390.0,-0.2613647641344075
3410.0,-0.4780358009429998
5390.0,-0.2613647641344075
26970.0,-0.13926206733350766
28210.0,-0.09431067947124129
45920.0,-0.19845093872383832
39360.0,-0.19845093872383832
26240.000000000004,-0.19845093872383818
24250.0,-0.030459207484708574
16465.0,-0.11653381625595151
21390.0,-0.07257069283483537
23500.0,-0.06187540371808753
19500.0,-0.2484613592984996
14240.0,-0.11653381625595151
22560.0,-0.06187540371808753
83660.0,-0.06187540371808753
104500.0,-0.05129329438755058
443700.0,-0.13926206733350766
342650.0,-0.11653381625595151
49500.0,-0.01005033585350145
108640.0,-0.030459207484708574
13530.000000000002,-0.19845093872383818
12600.0,-0.10536051565782628
19320.0,-0.08338160893905101
17355.0,-0.11653381625595151
11625.0,-0.2876820724517809
12420.0,-0.08338160893905101
10260.0,-0.2744368457017603
11760.0,-0.020202707317519466
3145.0,-0.16251892949777494
2914.0,-0.06187540371808753
25480.0,-0.020202707317519466
24750.0,-0.01005033585350145
65960.0,-0.030459207484708574
74690.0,-0.030459207484708574
99510.0,-0.07257069283483537
90160.0,-0.08338160893905101
64610.0,-0.09431067947124129
79800.0,-0.05129329438755058
9625.0,-0.2613647641344075
10010.0,-0.09431067947124129
17860.0,-0.06187540371808753
17850.0,-0.16251892949777494
13090.0,-0.2613647641344075
14550.0,-0.030459207484708574
13035.0,-0.23572233352106983
11250.0,-0.10536051565782628
12090.0,-0.07257069283483537
11040.0,-0.08338160893905101
15470.0,-0.09431067947124129
19200.0,-0.040821994520255166
40890.0,-0.13926206733350766
47940.0,-0.06187540371808753
154860.0,-0.13926206733350766
134320.0,-0.08338160893905101
19740.0,-0.06187540371808753
32640.0,-0.040821994520255166
7290.000000000001,-0.21072103131565253
7439.999999999999,-0.0725706928348355
9000.0,-0.10536051565782628
8190.0,-0.09431067947124129
6885.0,-0.21072103131565253
7480.0,-0.12783337150988489
218400.0,-0.09431067947124129
306000.0,-0.10536051565782628
118680.0,-0.08338160893905101
118320.0,-0.13926206733350766
240300.0,-0.11653381625595151
327750.0,-0.05129329438755058
10440.0,-0.13926206733350766
11745.0,-0.21072103131565253
24300.0,-0.10536051565782628
28500.0,-0.05129329438755058
13600.0,-0.16251892949777494
17670.0,-0.07257069283483537
5115.0,-0.07257069283483537
4999.8,-4.000080002126295e-05
6110.0,-0.06187540371808753
6240.0,-0.040821994520255166
6045.0,-0.07257069283483537
5880.0,-0.020202707317519466
5395.0,-0.18632957819149348
5760.0,-0.040821994520255166
7200.0,-0.10536051565782628
6300.0,-0.10536051565782628
6560.000000000001,-0.19845093872383818
7565.0,-0.11653381625595151
70070.0,-0.09431067947124129
87360.0,-0.040821994520255166
53010.0,-0.07257069283483537
59150.0,-0.09431067947124129
61880.0,-0.09431067947124129
84550.0,-0.05129329438755058
5135.0,-0.23572233352106983
6020.0,-0.15082288973458366
7275.0,-0.030459207484708574
6525.0,-0.13926206733350766
4950.0,-0.10536051565782628
7125.0,-0.05129329438755058
17000.0,-0.16251892949777494
17205.0,-0.07257069283483537
59640.0,-0.1743533871447778
51330.0,-0.13926206733350766
13600.0,-0.2231435513142097
17280.0,-0.040821994520255166
2565.0,-0.05129329438755058
5850.0,-0.10536051565782628
26240.000000000004,-0.19845093872383818
23000.0,-0.08338160893905101
5135.0,-0.23572233352106983
14400.0,-0.040821994520255166
5390.0,-0.2613647641344075
6045.0,-0.07257069283483537
6370.0,-0.09431067947124129
6525.0,-0.13926206733350766
6675.0,-0.11653381625595151
6750.0,-0.10536051565782628
25110.0,-0.21072103131565253
19360.0,-0.12783337150988489
21840.0,-0.1743533871447778
21060.0,-0.2484613592984996
19250.0,-0.2613647641344075
16095.0,-0.13926206733350766
14760.000000000002,-0.19845093872383818
15640.0,-0.08338160893905101
22910.0,-0.23572233352106983
17500.0,-0.35667494393873245
14519.999999999998,-0.41551544396166595
10005.0,-0.13926206733350766
1017900.0,-0.13926206733350766
891800.0,-0.09431067947124129
531000.0,-0.10536051565782628
591600.0,-0.13926206733350766
989000.0,-0.15082288973458366
1071600.0,-0.06187540371808753
9025.0,-0.05129329438755058
14025.0,-0.16251892949777494
31500.0,-0.10536051565782628
26860.0,-0.23572233352106983
10010.0,-0.2613647641344075
15015.0,-0.09431067947124129
2728.0,-0.12783337150988489
2850.0,-0.05129329438755058
3360.0,-0.040821994520255166
3680.0,-0.08338160893905101
2755.0,-0.05129329438755058
3492.0,-0.030459207484708574
231400.0,-0.11653381625595151
210700.0,-0.15082288973458366
137280.0,-0.2484613592984996
142200.0,-0.23572233352106983
210700.0,-0.15082288973458366
224100.0,-0.18632957819149348
109470.0,-0.11653381625595151
118300.0,-0.09431067947124129
105270.0,-0.13926206733350766
107500.0,-0.15082288973458366
109880.00000000001,-0.19845093872383818
117920.0,-0.12783337150988489
12870.0,-0.01005033585350145
11880.0,-0.01005033585350145
13949.999999999998,-0.07257069283483562
14850.0,-0.01005033585350145
13350.0,-0.11653381625595151
14210.0,-0.020202707317519466
86450.0,-0.09431067947124129
53070.0,-0.13926206733350766
80100.0,-0.10536051565782628
107350.0,-0.05129329438755058
142680.0,-0.13926206733350766
57000.0,-0.05129329438755058
8140.0,-0.3011050927839216
10350.0,-0.10536051565782628
11960.0,-0.08338160893905101
11745.0,-0.13926206733350766
8085.0,-0.2613647641344075
8000.0,-0.2231435513142097
5250.0,-0.2876820724517809
6675.0,-0.11653381625595151
12090.0,-0.07257069283483537
9775.0,-0.16251892949777494
6090.0,-0.13926206733350766
6400.0,-0.2231435513142097
8100.000000000001,-0.21072103131565253
10800.0,-0.10536051565782628
38000.0,-0.05129329438755058
38700.0,-0.15082288973458366
39770.0,-0.030459207484708574
40950.0,-0.09431067947124129
2812.0,-0.3011050927839216
3533.9999999999995,-0.07257069283483562
5320.0,-0.2744368457017603
5655.0,-0.13926206733350766
2738.0,-0.3011050927839216
3744.0,-0.040821994520255166
5265.0,-0.21072103131565253
6160.0,-0.12783337150988489
7380.000000000001,-0.19845093872383818
6600.0,-0.12783337150988489
3905.0,-0.342490308946776
4416.0,-0.08338160893905101
41360.0,-0.06187540371808753
53760.0,-0.040821994520255166
50560.0,-0.23572233352106983
55100.0,-0.05129329438755058
46500.0,-0.07257069283483537
47040.0,-0.020202707317519466
1835.9999999999998,-0.3856624808119848
2134.0,-0.030459207484708574
5115.0,-0.07257069283483537
5445.0,-0.01005033585350145
1653.0,-0.13926206733350766
2068.0,-0.06187540371808753
6930.0,-0.2613647641344075
7840.0,-0.020202707317519466
6885.0,-0.21072103131565253
7040.0,-0.12783337150988489
6480.0,-0.21072103131565253
6650.0,-0.05129329438755058
1815.0000000000002,-0.5978370007556204
2450.0,-0.020202707317519466
8280.0,-0.08338160893905101
4920.0,-0.19845093872383832
2812.0,-0.3011050927839216
3492.0,-0.030459207484708574
26680.0,-0.08338160893905101
50600.0,-0.08338160893905101
86520.0,-0.1743533871447778
76560.0,-0.13926206733350766
12540.0,-0.2744368457017603
32760.0,-0.09431067947124129
24570.0,-0.09431067947124129
29120.0,-0.09431067947124129
115600.0,-0.16251892949777494
91140.0,-0.07257069283483537
36660.0,-0.06187540371808753
64859.99999999999,-0.06187540371808753
29760.0,-0.040821994520255166
85440.0,-0.040821994520255166
21120.0,-0.12783337150988489
11900.0,-0.16251892949777494
17860.0,-0.06187540371808753
48230.0,-0.09431067947124129
5880.0,-0.1743533871447778
6240.0,-0.040821994520255166
8460.0,-0.06187540371808753
8645.0,-0.09431067947124129
6560.000000000001,-0.19845093872383818
6580.0,-0.06187540371808753
18315.0,-0.01005033585350145
45590.0,-0.030459207484708574
137060.0,-0.11653381625595151
102350.0,-0.11653381625595151
34998.6,-4.000080002137398e-05
48500.0,-0.030459207484708574
7050.0,-0.06187540371808753
7275.0,-0.030459207484708574
42320.0,-0.08338160893905101
34440.0,-0.19845093872383832
6305.0,-0.030459207484708574
9765.0,-0.07257069283483537
5520.0,-0.08338160893905101
5390.0,-0.020202707317519466
15520.0,-0.030459207484708574
14260.0,-0.08338160893905101
5785.0,-0.11653381625595151
4312.0,-0.020202707317519466
3410.0,-0.4780358009429998
5320.0,-0.2744368457017603
6035.0,-0.342490308946776
6080.0,-0.2744368457017603
3600.0,-0.7339691750802004
1881.0,-0.01005033585350145
26240.000000000004,-0.19845093872383818
24250.0,-0.030459207484708574
52510.0,-0.11653381625595151
46920.0,-0.08338160893905101
22360.0,-0.15082288973458366
18200.0,-0.09431067947124129
14240.0,-0.11653381625595151
21120.0,-0.12783337150988489
22880.0,-0.12783337150988489
17940.0,-0.2484613592984996
14245.0,-0.2613647641344075
14879.999999999998,-0.0725706928348355
49500.0,-0.01005033585350145
110400.0,-0.040821994520255166
423000.0,-0.10536051565782628
385400.0,-0.06187540371808753
62080.0,-0.030459207484708574
69840.0,-0.030459207484708574
11625.0,-0.2876820724517809
12555.0,-0.07257069283483537
21160.0,-0.08338160893905101
15725.0,-0.16251892949777494
8520.0,-0.342490308946776
10120.0,-0.08338160893905101
25480.0,-0.020202707317519466
16830.0,-0.01005033585350145
3872.0,-0.12783337150988489
3699.0,-0.00027030679986182017
13430.0,-0.23572233352106983
13950.0,-0.10536051565782628
64610.0,-0.09431067947124129
67450.0,-0.05129329438755058
81780.0,-0.13926206733350766
83660.0,-0.11653381625595151
76950.0,-0.05129329438755058
39770.0,-0.030459207484708574
13260.0,-0.2484613592984996
15035.0,-0.030459207484708574
17020.0,-0.08338160893905101
18480.0,-0.2613647641344075
13050.0,-0.10536051565782628
14570.0,-0.06187540371808753
15470.0,-0.09431067947124129
19200.0,-0.040821994520255166
12760.0,-0.12783337150988489
10875.0,-0.13926206733350766
11880.0,-0.12783337150988489
12740.0,-0.09431067947124129
19740.0,-0.06187540371808753
27600.0,-0.08338160893905101
136800.0,-0.10536051565782628
104340.0,-0.06187540371808753
22770.0,-0.01005033585350145
9765.0,-0.07257069283483537
6885.0,-0.21072103131565253
7310.0,-0.15082288973458366
8300.0,-0.18632957819149348
7480.0,-0.12783337150988489
7000.0,-0.35667494393873245
6800.0,-0.16251892949777494
236500.0,-0.15082288973458366
317400.0,-0.08338160893905101
90480.0,-0.13926206733350766
118109.99999999999,-0.0725706928348355
188600.0,-0.08338160893905101
274500.0,-0.10536051565782628
13760.0,-0.15082288973458366
19110.0,-0.09431067947124129
28350.000000000004,-0.21072103131565253
26970.0,-0.07257069283483537
7200.0,-0.040821994520255166
13485.0,-0.07257069283483537
6045.0,-0.07257069283483537
5880.0,-0.020202707317519466
7350.0,-0.020202707317519466
6045.0,-0.07257069283483537
4950.0,-0.10536051565782628
5060.0,-0.08338160893905101
6560.000000000001,-0.19845093872383818
7565.0,-0.11653381625595151
10350.0,-0.10536051565782628
8360.0,-0.12783337150988489
4900.0,-0.35667494393873245
4550.0,-0.09431067947124129
61880.0,-0.09431067947124129
70500.0,-0.06187540371808753
67240.0,-0.19845093872383832
62040.0,-0.06187540371808753
41800.0,-0.05129329438755058
52250.0,-0.05129329438755058
4950.0,-0.10536051565782628
7125.0,-0.05129329438755058
8100.0,-0.10536051565782628
7310.0,-0.15082288973458366
3572.0,-0.2744368457017603
6510.0,-0.07257069283483537
13600.0,-0.2231435513142097
16920.0,-0.06187540371808753
61420.0,-0.18632957819149348
43350.0,-0.16251892949777494
17640.0,-0.1743533871447778
21120.0,-0.12783337150988489
5135.0,-0.23572233352106983
14400.0,-0.040821994520255166
29750.0,-0.16251892949777494
24640.0,-0.12783337150988489
5335.0,-0.030459207484708574
7650.0,-0.10536051565782628
6675.0,-0.11653381625595151
6440.0,-0.08338160893905101
6800.0,-0.2231435513142097
5655.0,-0.13926206733350766
19250.0,-0.2613647641344075
16530.0,-0.13926206733350766
22940.0,-0.3011050927839216
21060.0,-0.21072103131565253
14519.999999999998,-0.41551544396166595
12615.0,-0.13926206733350766
26680.0,-0.08338160893905101
24300.0,-0.21072103131565253
989000.0,-0.15082288973458366
1028300.0,-0.09431067947124129
531000.0,-0.10536051565782628
584800.0,-0.15082288973458366
10010.0,-0.2613647641344075
14685.0,-0.11653381625595151
29240.0,-0.15082288973458366
26400.0,-0.12783337150988489
2755.0,-0.05129329438755058
3492.0,-0.030459207484708574
3072.0,-0.040821994520255166
3290.0,-0.06187540371808753
208250.0,-0.16251892949777494
200000.0,-0.2231435513142097
169420.0,-0.15082288973458366
204000.0,-0.16251892949777494
109880.00000000001,-0.19845093872383818
113970.0,-0.13926206733350766
117920.0,-0.12783337150988489
130240.0,-0.12783337150988489
15470.0,-0.09431067947124129
16170.0,-0.020202707317519466
14685.0,-0.11653381625595151
15040.0,-0.06187540371808753
142680.0,-0.13926206733350766
54869.99999999999,-0.07257069283483562
70520.0,-0.15082288973458366
90090.0,-0.09431067947124129
8085.0,-0.2613647641344075
7800.0,-0.2484613592984996
10340.0,-0.06187540371808753
10560.0,-0.12783337150988489
6090.0,-0.13926206733350766
6480.0,-0.21072103131565253
10465.0,-0.09431067947124129
5670.0,-0.4620354595965587
38950.0,-0.05129329438755058
40950.0,-0.09431067947124129
52640.0,-0.06187540371808753
16800.0,-0.2231435513142097
2738.0,-0.3011050927839216
3588.0,-0.08338160893905101
5040.0,-0.1743533871447778
4510.0,-0.19845093872383832
4290.0,-0.2484613592984996
4675.0,-0.16251892949777494
5720.0,-0.12783337150988489
4970.0,-0.342490308946776
46500.0,-0.07257069283483537
46560.0,-0.030459207484708574
50880.0,-0.040821994520255166
47500.0,-0.05129329438755058
1482.0,-0.2484613592984996
1914.0,-0.13926206733350766
11625.0,-0.07257069283483537
10560.0,-0.12783337150988489
6400.0,-0.2231435513142097
6650.0,-0.05129329438755058
7125.0,-0.05129329438755058
6440.0,-0.08338160893905101
2701.0,-0.31471074483970024
3395.0,-0.030459207484708574
6240.0,-0.2484613592984996
4263.0,-0.13926206733350766
13365.0,-0.21072103131565253
32930.0,-0.11653381625595151
80080.0,-0.09431067947124129
70840.0,-0.08338160893905101
36660.0,-0.06187540371808753
64169.99999999999,-0.0725706928348355
93170.0,-0.2613647641344075
73080.0,-0.13926206733350766
17860.0,-0.06187540371808753
46500.0,-0.07257069283483537
13530.000000000002,-0.19845093872383818
13340.0,-0.08338160893905101
6560.000000000001,-0.19845093872383818
6580.0,-0.06187540371808753
9500.0,-0.05129329438755058
9100.0,-0.09431067947124129
34998.6,-4.000080002137398e-05
48500.0,-0.030459207484708574
127600.0,-0.12783337150988489
93100.0,-0.05129329438755058
6305.0,-0.030459207484708574
9975.0,-0.05129329438755058
45760.0,-0.12783337150988489
40050.0,-0.11653381625595151
5785.0,-0.11653381625595151
4312.0,-0.020202707317519466
13720.0,-0.020202707317519466
14260.0,-0.08338160893905101
3600.0,-0.7339691750802004
1881.0,-0.01005033585350145
4980.0,-0.18632957819149348
4960.0,-0.4780358009429998
22360.0,-0.15082288973458366
18800.0,-0.06187540371808753
51150.0,-0.07257069283483537
48760.0,-0.08338160893905101
14245.0,-0.2613647641344075
13760.0,-0.15082288973458366
15840.0,-0.12783337150988489
13280.0,-0.18632957819149348
64020.0,-0.030459207484708574
70300.0,-0.05129329438755058
400400.0,-0.12783337150988489
399900.0,-0.07257069283483537
8159.999999999999,-0.3856624808119848
9680.0,-0.12783337150988489
14720.0,-0.08338160893905101
13330.0,-0.15082288973458366
13430.0,-0.23572233352106983
13795.0,-0.11653381625595151
1722.0000000000002,-0.19845093872383818
2112.0,-0.040821994520255166
76950.0,-0.05129329438755058
39770.0,-0.030459207484708574
103240.0,-0.11653381625595151
77430.0,-0.13926206733350766
11310.0,-0.2484613592984996
14570.0,-0.06187540371808753
19200.0,-0.040821994520255166
17010.0,-0.21072103131565253
11880.0,-0.12783337150988489
12740.0,-0.09431067947124129
8360.0,-0.12783337150988489
8800.0,-0.12783337150988489
22770.0,-0.01005033585350145
9000.0,-0.10536051565782628
149520.0,-0.11653381625595151
119000.0,-0.16251892949777494
6599.999999999999,-0.41551544396166595
6800.0,-0.16251892949777494
8100.0,-0.10536051565782628
6240.0,-0.2484613592984996
182450.0,-0.11653381625595151
268400.0,-0.12783337150988489
105280.0,-0.06187540371808753
107880.0,-0.07257069283483537
7200.0,-0.040821994520255166
13485.0,-0.07257069283483537
25500.0,-0.16251892949777494
23490.0,-0.13926206733350766
